,hotelID,keywords1,keywords2,keywords3,sentiscore
623,8811,Clean rooms,Pool,,0.5062500000000001
624,15244,weekend,hours tea coffee,,0.6284210526315789
625,15595,YO bottle of Jameson,negative feelings,,0.4535
626,16241,mixed drink,cold,,0.5469999999999999
627,40242,wife,way,,0.5752631578947367
628,23122,beds,elevator,,0.5294444444444444
629,26631,soda,odor,,0.5207142857142858
630,68176,force,Strong smell,,0.47928571428571437
631,4595,noise,not well ,,0.6395
632,5299,issue,disappointment All,,0.4299999999999999
633,15848,hours tea coffee,,,0.4626315789473684
634,17551,Hospitality room,hot tub minor ,,0.4852631578947368
635,17690,water view,wife,,0.45722222222222236
636,22062,mixed drink,hot tub minor ,,0.48500000000000004
637,26221,Pizza,wife,,0.5155000000000001
638,42542,way,key card,,0.618421052631579
639,78783,bill,elevator,,0.41000000000000003
640,12044,soda,,,0.41999999999999993
641,22765,late service,not recommend,,0.595
642,23121, Great hotel. , loved it,,0.4676923076923077
643,4861,snacks,water view,,0.45549999999999996
644,5465,issue,mixed drink,,0.5685
645,19796,hot tub minor ,Pizza,,0.34277777777777785
646,20619,wife,way,,0.4325
647,23840,key card,bill,,0.47750000000000004
648,25984,elevator,soda,,0.5264999999999999
649,54834,Clean rooms,Pool,,0.5079999999999999
650,19385,weekend,hours tea coffee,,0.24200000000000005
651,41060,YO bottle of Jameson,negative feelings,,0.5835
652,42279,mixed drink,cold,,0.39842105263157895
653,68600,wife,way,,0.6218750000000001
654,77718,beds,elevator,,0.6190000000000001
655,84529,soda,odor,,0.48200000000000004
656,123915,force,Strong smell,,0.545
657,3744,noise,not well ,,0.5363157894736842
658,27631,mixed drink,cold,,0.526111111111111
659,5792,wife,way,,0.5757894736842106
660,24242,beds,elevator,,0.46399999999999997
661,3629,soda,odor,,0.545
662,9261,force,Strong smell,,0.4225
663,17531,noise,not well ,,0.5920000000000001
664,18989,issue,disappointment All,,0.48999999999999994
665,23321,hours tea coffee,,,0.6000000000000001
666,50808,Hospitality room,hot tub minor ,,0.4699999999999999
667,84591,water view,wife,,0.5664705882352941
668,6838,mixed drink,hot tub minor ,,0.5249999999999999
669,22066,Pizza,wife,,0.5890000000000001
670,28238,way,key card,,0.39666666666666667
671,43948,bill,elevator,,0.87
672,9950,soda,,,0.6010526315789475
673,16683,late service,not recommend,,0.5655
674,43109, Great hotel. , loved it,,0.46666666666666656
675,15073,snacks,water view,,0.5345000000000002
676,16845,issue,mixed drink,,0.46263157894736856
677,24513,beer,,,0.59
678,41392,weekend,,,0.42999999999999994
679,1786,bad beer,,,0.46611111111111114
680,1863,nice perk,dam kids,HmmmmmmmLots of kids,0.5305263157894737
681,8339,Clean rooms,Pool,weekend,0.5265000000000001
682,7338,floor guests,good food hot,beer,0.5457894736842106
683,7629,floor guests,negative feelings,,0.69
684,13469,noise,YO bottle of Jameson,shelf,0.48699999999999993
685,13652,snacks,water view,Evening Hoers D\'Vours,0.49000000000000005
686,25421,issue,mixed drink,cold,0.445
687,1654,hot tub minor ,margharita sweey,city,0.41900000000000004
688,8862,wife,way,beds,0.479
689,17227,key card,bill,,0.3511111111111111
690,19028,elevator,soda,,0.5485
691,22998,Clean rooms,Pool,,0.4766666666666667
692,24850,weekend,hours tea coffee,,0.587
693,49715,YO bottle of Jameson,negative feelings,,0.5509999999999999
694,54134,mixed drink,cold,,0.5322222222222223
695,84995,wife,way,,0.5373684210526315
696,5830,beds,elevator,,0.4570588235294117
697,11989,soda,odor,,0.44400000000000006
698,13448,force,Strong smell,,0.42315789473684207
699,13978,noise,not well ,,0.49526315789473674
700,16208,issue,disappointment All,,0.507
701,20185,hours tea coffee,,,0.4580000000000001
702,40496,Hospitality room,hot tub minor ,,0.5094117647058823
703,116629,water view,wife,,0.46842105263157885
704,118031,mixed drink,hot tub minor ,,0.49
705,25222,Pizza,wife,,0.5478947368421053
706,50151,way,key card,,0.4135000000000001
707,125089,bill,elevator,,0.46076923076923076
708,1698,soda,,,0.46578947368421053
709,5991,late service,not recommend,,0.43500000000000005
710,14125, Great hotel. , loved it,,0.5585
711,84254,snacks,water view,Evening Hoers D\'Vours,0.44764705882352945
712,4991,issue,mixed drink,cold,0.583
713,8522,hot tub minor ,Pizza,city,0.5755
714,24662,wife,way,beds,0.6275000000000001
715,33,key card,bill,,0.5369999999999999
716,10651,elevator,soda,,0.6214999999999999
717,119295,Clean rooms,Pool,,0.36555555555555563
718,609,weekend,hours tea coffee,,0.24000000000000002
719,9489,YO bottle of Jameson,negative feelings,,0.5563157894736843
720,12381,mixed drink,cold,,0.43473684210526314
721,19207,wife,way,,0.31642857142857145
722,19536,beds,elevator,,0.4066666666666666
723,21683,soda,odor,,0.426
724,104348,force,Strong smell,,0.4450000000000001
725,231,noise,not well ,,0.46222222222222215
726,5700,mixed drink,cold,,0.388
727,10116,wife,way,,0.501578947368421
728,15107,beds,elevator,,0.5205000000000001
729,16337,soda,odor,,0.5988888888888889
730,21534,force,Strong smell,,0.5824999999999998
731,23648,noise,not well ,,0.5089473684210525
732,68136,issue,disappointment All,,0.565
733,83096,hours tea coffee,,,0.5559999999999999
734,84745,Hospitality room,hot tub minor ,,0.5374999999999999
735,112272,water view,wife,,0.7
736,9327,mixed drink,hot tub minor ,,0.4988235294117646
737,16407,Pizza,wife,,0.49550000000000016
738,19581,way,key card,,0.5766666666666667
739,47254,bill,elevator,,0.5283333333333333
740,54976,soda,,,0.5125000000000001
741,11651,late service,not recommend,,0.55375
742,15275, Great hotel. , loved it,,0.47
743,18209,snacks,water view,Evening Hoers D\'Vours,0.45149999999999996
744,26079,issue,mixed drink,cold,0.5600000000000002
745,5823,beer,,,0.4915000000000001
746,9259,weekend,,,0.4049999999999999
747,22009,bad beer,,,0.48199999999999993
748,40323,nice perk,dam kids,,0.5605000000000001
749,50252,Clean rooms,Pool,,0.4820000000000001
750,75755,floor guests,good food hot,,0.6299999999999999
751,82665,floor guests,negative feelings,,0.5673684210526317
752,122863,noise,YO bottle of Jameson,,0.5685714285714285
753,2049,snacks,water view,,0.42200000000000004
754,7444,issue,mixed drink,,0.496
755,14441,hot tub minor ,margharita sweey,,0.5173684210526316
756,23498,wife,way,,0.479
757,5841,key card,bill,,0.5239999999999999
758,41063,elevator,soda,,0.6020000000000001
759,57010,Clean rooms,Pool,,0.4147368421052632
760,5090,weekend,hours tea coffee,,0.491
761,27711,YO bottle of Jameson,negative feelings,,0.5269999999999999
762,119322,mixed drink,cold,,0.77
763,1073,wife,way,,0.5254999999999999
764,1904,beds,elevator,,0.5110526315789472
765,9322,soda,odor,,0.7344444444444445
766,10932,force,Strong smell,,0.51
767,15622,noise,not well ,,0.4084210526315789
768,18938,issue,disappointment All,,0.515
769,22461,hours tea coffee,,,0.5933333333333334
770,56062,Hospitality room,hot tub minor ,,0.4857894736842104
771,77834,water view,wife,,0.48550000000000004
772,19836,mixed drink,hot tub minor ,,0.48699999999999993
773,28132,Pizza,wife,,0.3694444444444444
774,34221,way,key card,,0.56375
775,106307,bill,elevator,,0.52
776,2906,soda,,,0.4305263157894736
777,3775,late service,not recommend,,0.48555555555555546
778,7377, Great hotel. , loved it,,0.39949999999999997
779,8374,snacks,water view,,0.4027777777777777
780,25979,issue,mixed drink,,0.5883333333333334
781,41400,hot tub minor ,Pizza,,0.3405555555555556
782,57125,wife,way,,0.5214285714285715
783,64872,key card,bill,,0.6275000000000001
784,113402,elevator,soda,,0.4826315789473683
785,27177,Clean rooms,Pool,,0.4894999999999999
786,51066,weekend,hours tea coffee,,0.46421052631578946
787,85300,YO bottle of Jameson,negative feelings,,0.5979999999999999
788,7961,mixed drink,cold,,0.5164705882352942
789,16353,wife,way,,0.6571428571428571
790,12024,beds,elevator,,0.42526315789473684
791,12125,soda,odor,,0.43066666666666664
792,14079,force,Strong smell,,0.42300000000000004
793,21371,noise,not well ,,0.5966666666666666
794,8894,mixed drink,cold,,0.543
795,12097,wife,way,,0.5695000000000001
796,14336,beds,elevator,,0.459375
797,18730,soda,odor,,0.5055555555555556
798,22162,force,Strong smell,,0.5963157894736842
799,62393,noise,not well ,,0.5247368421052632
800,118456,issue,disappointment All,,0.4861111111111111
801,53270,hours tea coffee,,,0.5199999999999999
802,54671,Hospitality room,hot tub minor ,,0.4242105263157895
803,55999,water view,wife,,0.5557894736842105
804,4630,mixed drink,hot tub minor ,,0.5078947368421052
805,15652,Pizza,wife,,0.54125
806,17256,way,key card,,0.5806250000000001
807,20494,bill,elevator,,0.5730000000000001
808,21517,soda,,,0.558
809,84691,late service,not recommend,,0.4946153846153847
810,9539, Great hotel. , loved it,,0.4873684210526317
811,10703,snacks,water view,,0.6060000000000001
812,10999,issue,mixed drink,,0.446
813,11562,beer,,,0.44749999999999995
814,14116,weekend,,,0.44300000000000006
815,15236,bad beer,,,0.464375
816,16319,nice perk,dam kids,,0.47650000000000003
817,26715,Clean rooms,Pool,,0.5310526315789473
818,42332,floor guests,good food hot,,0.46150000000000013
819,2667,floor guests,negative feelings,,0.4789473684210525
820,43002,noise,YO bottle of Jameson,,0.4425
821,13603,snacks,water view,,0.5347368421052633
822,57584,issue,mixed drink,,0.48888888888888893
823,6803,hot tub minor ,margharita sweey,,0.545
824,118680,wife,way,,0.3766666666666667
825,9090,key card,bill,,0.44000000000000006
826,15988,elevator,soda,,0.39499999999999996
827,67740,Clean rooms,Pool,,0.49315789473684196
828,70231,weekend,hours tea coffee,,0.35000000000000003
829,13095,YO bottle of Jameson,negative feelings,,0.235
830,13990,mixed drink,cold,,0.633157894736842
831,42361,wife,way,,0.458421052631579
832,116316,beds,elevator,,0.3776923076923077
833,97,soda,odor,,0.5144444444444445
834,6760,force,Strong smell,,0.6263636363636362
835,15137,noise,not well ,,0.4636842105263157
836,19847,issue,disappointment All,,0.472
837,41863,hours tea coffee,,,0.46315789473684216
838,53785,Hospitality room,hot tub minor ,,0.5270000000000002
839,61461,water view,wife,,0.41736842105263156
840,64395,mixed drink,hot tub minor ,,0.22666666666666666
841,40804,Pizza,wife,,0.41583333333333333
842,15030,way,key card,,0.4318181818181818
843,16736,bill,elevator,,0.4088235294117647
844,17234,soda,,,0.358
845,23819,late service,not recommend,,0.5109999999999999
846,25000, Great hotel. , loved it,,0.44764705882352945
847,63467,snacks,water view,,0.27
848,64809,issue,mixed drink,,0.28
849,67817,hot tub minor ,Pizza,,0.505
850,83616,wife,way,,0.4414999999999999
851,119004,key card,bill,,0.6265000000000001
852,11362,elevator,soda,,0.4394444444444445
853,40818,Clean rooms,Pool,,0.5426315789473685
854,3064,weekend,hours tea coffee,,0.47000000000000003
855,4133,YO bottle of Jameson,negative feelings,,0.477
856,8754,mixed drink,cold,,0.44526315789473686
857,9718,wife,way,,0.5755
858,10205,beds,elevator,,0.41100000000000003
859,16659,soda,odor,,0.4077777777777778
860,17322,force,Strong smell,,0.4640000000000001
861,27973,noise,not well ,,0.5800000000000001
862,41377,mixed drink,cold,,0.4794736842105264
863,21660,wife,way,,0.42500000000000004
864,49764,beds,elevator,,0.86
865,116733,soda,odor,,0.44125000000000003
866,116997,force,Strong smell,,0.6525
867,118013,noise,not well ,,0.561
868,440,issue,disappointment All,,0.5604999999999999
869,17880,hours tea coffee,,,0.5965
870,18255,Hospitality room,hot tub minor ,,0.48
871,18873,water view,wife,,0.5725
872,41066,mixed drink,hot tub minor ,,0.5864999999999998
873,42981,Pizza,wife,,0.4445
874,43964,way,key card,,0.49450000000000005
875,69200,bill,elevator,,0.6699999999999999
876,10944,soda,,,0.5047368421052632
877,17269,late service,not recommend,,0.48950000000000005
878,17349, Great hotel. , loved it,,0.5774999999999999
879,21402,snacks,water view,,0.6094736842105264
880,64148,issue,mixed drink,,0.4473684210526316
881,84920,beer,,,0.41
882,11728,weekend,,,0.634375
883,13417,bad beer,,,0.5965
884,15636,nice perk,dam kids,,0.5066666666666667
885,17537,Clean rooms,Pool,,0.4760000000000001
886,21733,floor guests,good food hot,,0.36500000000000005
887,47046,floor guests,negative feelings,,0.5395
888,3215,noise,YO bottle of Jameson,,0.4365
889,20816,snacks,water view,,0.5094736842105263
890,7015,issue,mixed drink,,0.03
891,40391,hot tub minor ,margharita sweey,,0.49850000000000005
892,43924,wife,way,,0.42999999999999994
893,13674,key card,bill,,0.45368421052631586
894,23552,elevator,soda,,0.3915
895,23862,Clean rooms,Pool,,0.5522222222222223
896,25036,weekend,hours tea coffee,,0.4966666666666666
897,28495,YO bottle of Jameson,negative feelings,,0.4558823529411764
898,1801,mixed drink,cold,,0.518
899,8507,wife,way,,0.40789473684210525
900,10100,beds,elevator,,0.58
901,12134,soda,odor,,0.6699999999999999
902,20751,force,Strong smell,,0.5425000000000001
903,21437,noise,not well ,,0.4370588235294117
904,23484,issue,disappointment All,,0.4638888888888888
905,1750,hours tea coffee,,,0.5085
906,5871,Hospitality room,hot tub minor ,,0.5742857142857144
907,17907,water view,wife,,0.44777777777777783
908,18144,mixed drink,hot tub minor ,,0.438
909,40421,Pizza,wife,,0.6342857142857143
910,59848,way,key card,,0.488
911,6946,bill,elevator,,0.609
912,9921,soda,,,0.42700000000000005
913,40467,late service,not recommend,,0.5624999999999999
914,40834, Great hotel. , loved it,,0.5211111111111111
915,47378,snacks,water view,,0.41000000000000003
916,63793,issue,mixed drink,,0.5359999999999998
917,2531,hot tub minor ,Pizza,,0.4960000000000001
918,10566,wife,way,,0.5539999999999999
919,24685,key card,bill,,0.495
920,6052,elevator,soda,,0.5049999999999999
921,18551,Clean rooms,Pool,,0.6042105263157895
922,34450,weekend,hours tea coffee,,0.5279999999999998
923,41682,YO bottle of Jameson,negative feelings,,0.3033333333333333
924,42605,mixed drink,cold,,0.4942105263157895
925,372,wife,way,,0.5894736842105264
926,2733,beds,elevator,,0.5025000000000001
927,17967,soda,odor,,0.5357142857142857
928,25831,force,Strong smell,,0.4278947368421053
929,27855,noise,not well ,,0.35800000000000004
930,2094,mixed drink,cold,,0.564736842105263
931,17580,wife,way,,0.27
932,19202,beds,elevator,,0.5678947368421052
933,79240,soda,odor,,0.47400000000000003
934,126818,force,Strong smell,,0.5155
935,19116,noise,not well ,,0.43099999999999994
936,19712,issue,disappointment All,,0.5842105263157894
937,27523,hours tea coffee,,,0.5344999999999999
938,4897,Hospitality room,hot tub minor ,,0.6177777777777778
939,11504,water view,wife,,0.441
940,39987,mixed drink,hot tub minor ,,0.5005000000000001
941,41313,Pizza,wife,,0.5252631578947369
942,12447,way,key card,,0.321
943,39435,bill,elevator,,0.4836842105263159
944,41854,soda,,,0.6078947368421052
945,42937,late service,not recommend,,0.6219999999999999
946,43448, Great hotel. , loved it,,0.5069999999999999
947,50204,snacks,water view,,0.655
948,81759,issue,mixed drink,,0.3688888888888889
949,78,beer,,,0.49166666666666675
950,4013,weekend,,,0.6224999999999999
951,8640,bad beer,,,0.5954999999999999
952,23290,nice perk,dam kids,,0.49300000000000005
953,25413,Clean rooms,Pool,,0.43050000000000005
954,9232,floor guests,good food hot,,0.4711764705882353
955,20166,floor guests,negative feelings,,0.326
956,20790,noise,YO bottle of Jameson,,0.538
957,27692,snacks,water view,,0.49050000000000005
958,28252,issue,mixed drink,,0.5334999999999999
959,53714,hot tub minor ,margharita sweey,,0.55
960,67652,wife,way,,0.4635000000000001
961,13656,key card,bill,,0.3673684210526316
962,24413,elevator,soda,,0.49850000000000005
963,1563,Clean rooms,Pool,,0.7092857142857142
964,7659,weekend,hours tea coffee,,0.575
965,43624,YO bottle of Jameson,negative feelings,,0.4585
966,3305,mixed drink,cold,,0.5640000000000001
967,21744,wife,way,,0.5375
968,23537,beds,elevator,,0.5860000000000001
969,40554,soda,odor,,0.563
970,40861,force,Strong smell,,0.41526315789473695
971,82186,noise,not well ,,0.64
972,84047,issue,disappointment All,,0.44263157894736843
973,282,hours tea coffee,,,0.5994999999999999
974,2918,Hospitality room,hot tub minor ,,0.5783333333333334
975,3814,water view,wife,,0.5635
976,24455,mixed drink,hot tub minor ,,0.4517647058823529
977,25419,Pizza,wife,,0.4366666666666667
978,61232,way,key card,,0.4266666666666666
979,75752,bill,elevator,,0.45933333333333337
980,79290,soda,,,0.5865000000000001
981,7032,late service,not recommend,,0.5983333333333333
