channel,hotel_country,hotel_market,is_mobile,is_package,is_booking
0,72,1246,1,0,3
0,72,1752,0,0,0
0,72,1753,1,1,5
0,72,2107,0,1,11
0,73,804,0,0,0
0,73,1712,0,1,1
0,73,1715,1,2,1
0,73,1722,2,1,5
0,74,1888,0,2,3
0,75,161,0,1,2
0,76,1537,0,1,2
0,77,2,63,254,327
0,77,6,10,54,33
0,77,20,38,116,236
0,77,21,14,34,47
0,77,132,20,39,54
0,77,154,8,2,36
0,77,217,1,14,14
0,77,218,1,3,9
0,77,219,2,1,6
0,77,222,15,105,78
0,77,223,3,4,15
0,77,774,12,53,48
0,77,1399,2,7,4
0,77,1410,6,28,23
0,77,1420,0,0,0
0,77,1422,6,13,19
0,77,1423,0,1,4
0,77,1424,3,12,10
0,77,1440,1,4,4
0,77,1441,0,1,3
0,77,1453,4,11,8
0,77,1454,4,23,20
0,77,1482,7,24,32
0,77,1499,0,3,2
0,77,1876,0,0,0
0,77,1877,1,1,3
0,77,1878,0,0,4
0,77,1880,4,15,16
0,77,1881,2,0,1
0,77,1882,1,6,14
0,77,1883,1,0,4
0,77,1884,0,0,5
0,77,1885,2,1,15
0,77,1887,6,1,18
0,77,1888,1,1,2
0,77,1889,1,0,1
0,77,1890,3,0,19
0,77,1892,1,0,2
0,77,1895,1,1,8
0,77,1896,2,0,2
0,77,1897,1,0,4
0,77,1898,0,0,4
0,77,1900,0,1,13
0,78,1205,0,0,3
0,79,16,15,30,71
0,79,227,0,0,2
0,79,248,2,1,3
0,79,270,1,0,2
0,79,271,0,0,2
0,79,793,0,0,6
0,80,204,4,27,15
0,81,194,0,0,2
0,82,228,10,28,45
0,82,229,2,1,3
0,82,230,23,22,124
0,82,231,0,7,14
0,82,328,1,0,3
0,82,329,4,3,13
0,82,821,2,3,6
0,82,1117,0,0,0
0,82,1293,0,0,1
0,83,173,0,3,2
0,84,1937,1,3,6
0,84,2103,0,2,1
0,87,58,4,30,30
0,88,1032,8,31,50
0,89,811,3,3,17
0,92,168,4,8,11
0,93,2082,0,0,1
0,93,2083,1,1,8
0,93,2084,0,0,0
0,93,2085,6,7,37
0,93,2086,5,7,56
0,93,2087,0,1,2
0,93,2088,2,0,6
0,93,2089,2,0,5
0,95,1188,0,0,1
0,96,201,9,68,58
0,97,805,0,0,0
0,98,2049,0,0,0
0,98,2050,0,0,2
0,98,2051,0,0,2
0,98,2052,0,1,2
0,98,2053,1,0,3
0,98,2054,3,6,45
0,98,2055,0,0,1
0,98,2056,1,0,10
0,99,47,11,22,87
0,99,54,1,0,5
0,99,77,0,0,5
0,99,88,17,42,152
0,99,95,1,1,3
0,99,349,0,0,1
0,99,980,0,0,4
0,99,982,0,2,4
0,99,999,1,0,1
0,99,1000,1,3,5
0,99,1004,0,0,1
0,99,1033,7,4,33
0,99,1034,1,0,4
0,99,1038,1,1,6
0,99,1040,0,0,1
0,99,1043,1,0,1
0,99,1044,0,0,0
0,99,1066,0,0,1
0,99,1081,0,0,4
0,99,1084,1,0,1
0,99,1151,0,1,4
0,99,1152,0,0,1
0,99,1198,1,1,6
0,99,1199,0,0,0
0,99,1207,0,0,3
0,99,1208,1,1,6
0,99,1209,0,0,0
0,99,1213,1,0,0
0,99,1217,0,0,1
0,99,1220,0,0,1
0,99,1225,0,1,5
0,99,1231,0,0,1
0,99,1237,0,0,2
0,99,1238,0,1,0
0,99,1239,0,2,12
0,99,1257,0,0,4
0,99,1307,0,1,2
0,99,1308,0,0,1
0,99,1312,0,0,2
0,99,1313,1,2,9
0,99,1318,1,0,1
0,99,1319,1,0,1
0,100,796,2,1,2
0,100,1433,1,3,6
0,100,1446,6,11,18
0,100,1474,4,20,15
0,100,1536,4,0,7
0,102,1522,1,0,3
0,103,1932,4,0,7
0,104,41,2,0,6
0,104,42,0,0,4
0,104,45,2,1,12
0,104,51,0,3,12
0,104,60,4,3,7
0,104,63,1,0,2
0,104,64,2,0,9
0,104,67,1,0,2
0,104,76,9,3,46
0,104,84,1,0,3
0,104,96,0,0,4
0,104,147,0,0,1
0,104,149,2,0,1
0,104,274,0,0,0
0,104,321,2,0,2
0,104,323,0,0,0
0,104,326,1,0,2
0,104,327,0,0,1
0,104,987,0,0,4
0,104,1003,5,5,40
0,104,1065,0,0,1
0,104,1067,0,0,2
0,104,1088,0,0,0
0,104,1129,1,0,1
0,104,1130,0,0,0
0,104,1178,0,0,0
0,104,1278,0,0,2
0,104,1280,2,1,9
0,104,1394,0,0,1
0,104,1404,0,0,1
0,104,1469,0,0,1
0,104,1483,1,1,5
0,104,1539,0,0,1
0,104,1549,0,0,0
0,104,1587,1,0,1
0,104,1607,0,0,1
0,104,1610,0,0,1
0,104,1612,1,0,3
0,104,1692,1,0,1
0,104,1693,1,0,1
0,104,1694,0,0,0
0,104,1697,0,0,2
0,104,1699,0,0,0
0,105,12,36,42,190
0,105,22,33,64,175
0,105,29,104,307,501
0,105,35,41,91,220
0,105,235,0,0,1
0,105,769,4,1,15
0,105,770,12,19,52
0,105,771,3,8,29
0,105,772,4,3,12
0,105,808,8,5,29
0,105,809,5,5,32
0,105,810,1,1,30
0,105,888,1,0,3
0,105,889,2,3,22
0,105,890,3,0,21
0,105,891,4,2,9
0,105,892,1,0,5
0,105,916,1,0,5
0,105,917,2,0,8
0,105,918,3,4,8
0,105,919,7,3,32
0,105,920,2,2,7
0,105,921,0,0,5
0,105,924,3,3,4
0,105,942,4,2,14
0,105,977,4,6,15
0,105,1204,2,1,3
0,105,1243,2,1,14
0,105,1409,8,16,47
0,105,1497,5,1,13
0,105,1498,1,0,8
0,105,1533,2,2,12
0,105,1618,0,0,1
0,105,1804,0,0,1
0,105,1805,0,0,1
0,105,1807,2,2,10
0,105,1808,9,8,38
0,105,1809,0,0,4
0,105,1812,1,0,0
0,105,1814,0,1,3
0,105,1815,0,0,2
0,105,1817,1,0,8
0,105,1818,0,0,3
0,105,1819,1,0,0
0,105,1820,2,0,5
0,105,1821,0,0,8
0,105,1822,2,0,1
0,105,1824,1,0,2
0,105,1825,0,0,0
0,105,1826,0,0,1
0,105,1827,1,0,5
0,105,1828,2,0,4
0,105,1830,1,0,6
0,105,1834,1,0,4
0,105,1835,1,1,3
0,105,1837,0,0,0
0,105,1838,0,0,1
0,105,1839,0,0,0
0,105,1840,0,0,3
0,105,1841,0,0,1
0,105,1844,1,1,5
0,105,1845,0,0,3
0,105,1846,9,7,26
0,105,1847,0,0,2
0,105,1848,0,0,2
0,105,1849,13,3,34
0,105,1850,0,0,7
0,105,1852,3,0,3
0,105,1853,2,2,5
0,105,1854,11,9,37
0,105,1855,0,0,8
0,105,1857,4,6,9
0,105,1858,1,0,2
0,105,1859,1,8,5
0,105,1860,0,1,5
0,105,1861,0,0,3
0,105,1862,3,0,6
0,105,1863,0,0,2
0,105,1864,0,0,4
0,105,1865,5,0,13
0,105,1866,0,0,7
0,105,1867,2,0,10
0,105,1868,0,7,9
0,105,1869,4,3,18
0,105,1870,1,0,3
0,105,1871,6,0,29
0,105,1872,0,1,1
0,105,1873,0,1,19
0,105,1874,1,1,4
0,106,106,19,3,100
0,106,107,65,82,372
0,106,108,29,14,139
0,106,136,17,16,67
0,106,144,5,0,22
0,106,156,7,4,37
0,106,160,7,2,38
0,106,255,5,0,19
0,106,330,0,0,9
0,106,331,5,6,55
0,106,332,4,0,18
0,106,333,1,0,5
0,106,753,4,1,29
0,106,754,1,0,10
0,106,755,1,0,7
0,106,756,10,10,60
0,106,757,0,0,3
0,106,758,1,1,6
0,106,759,2,1,15
0,106,778,1,0,8
0,106,779,1,0,3
0,106,780,1,0,1
0,106,781,4,1,11
0,106,782,0,0,3
0,106,783,2,0,3
0,106,784,0,0,2
0,106,1078,4,0,24
0,106,1702,0,0,0
0,106,1703,2,0,7
0,106,1704,1,0,3
0,107,36,31,115,152
0,107,186,14,6,58
0,107,234,1,1,5
0,107,822,3,1,13
0,108,1568,1,1,10
0,110,72,10,4,48
0,111,244,6,50,52
0,112,146,0,3,7
0,114,1113,0,1,3
0,115,159,4,5,16
0,116,314,0,2,4
0,117,315,0,2,1
0,118,200,1,6,6
0,119,2057,0,0,0
0,119,2058,1,0,0
0,119,2059,2,1,5
0,119,2060,10,12,57
0,119,2061,0,2,2
0,119,2062,2,1,7
0,119,2063,1,13,22
0,119,2064,0,0,1
0,119,2065,7,4,23
0,119,2066,0,0,0
0,119,2067,0,2,4
0,119,2068,0,0,0
0,119,2069,0,0,3
0,119,2070,2,0,5
0,119,2071,0,0,0
0,121,199,3,28,16
0,122,1462,1,4,5
0,124,1938,1,0,3
0,124,1939,11,13,53
0,124,1940,0,0,1
0,124,1941,1,1,2
0,124,1942,2,0,4
0,124,1943,2,3,7
0,124,1945,0,0,0
0,124,1946,0,1,3
0,124,1947,0,0,0
0,124,1951,0,0,1
0,124,1952,0,1,1
0,124,1953,1,1,2
0,124,1954,0,0,1
0,125,177,6,6,12
0,126,232,38,104,227
0,126,262,9,2,21
0,126,263,0,0,1
0,126,264,6,7,42
0,126,265,0,0,3
0,126,266,1,1,10
0,126,752,0,0,4
0,126,797,2,1,10
0,126,815,1,0,3
0,127,141,4,4,17
0,127,1281,0,3,8
0,128,195,4,2,4
0,128,1400,9,42,28
0,128,1455,8,44,40
0,128,1559,4,8,8
0,129,103,6,5,18
0,130,66,3,13,34
0,130,90,1,6,15
0,130,91,34,117,213
0,130,92,1,3,16
0,130,1074,1,0,1
0,130,1260,1,0,1
0,130,1381,0,0,4
0,130,1383,1,1,3
0,130,1384,0,2,6
0,130,1385,1,0,5
0,130,1386,1,0,6
0,130,1387,0,0,7
0,130,1388,1,1,2
0,130,1706,1,7,12
0,131,167,3,1,15
0,132,74,1,14,8
0,133,1215,0,1,1
0,134,175,0,0,2
0,135,276,3,1,18
0,135,277,11,8,39
0,135,278,23,55,137
0,135,281,2,0,9
0,135,294,3,1,7
0,135,1543,0,0,2
0,135,1557,3,1,8
0,136,196,7,17,17
0,137,2090,2,0,2
0,137,2092,1,1,4
0,137,2093,0,1,3
0,138,687,0,0,1
0,139,803,1,0,6
0,140,59,2,3,9
0,141,334,1,0,1
0,141,335,0,0,1
0,141,1195,4,3,20
0,141,1240,10,27,46
0,142,1711,0,0,0
0,143,178,2,1,2
0,144,4,56,204,255
0,144,7,9,13,46
0,144,13,29,24,143
0,144,15,22,30,64
0,144,24,41,65,188
0,144,777,3,0,12
0,144,1013,7,0,25
0,144,1020,4,6,20
0,144,1041,1,0,2
0,144,1159,2,0,1
0,144,1226,2,2,12
0,144,1322,1,0,12
0,144,1323,0,0,13
0,144,1324,2,0,13
0,144,1326,0,0,2
0,144,1327,3,1,7
0,144,1345,0,0,4
0,144,1353,0,0,11
0,144,1364,0,1,10
0,144,1370,2,1,11
0,144,1371,0,0,2
0,144,1373,0,0,1
0,144,1374,0,0,3
0,144,1376,0,0,5
0,144,1377,2,2,10
0,144,1393,5,2,25
0,144,1398,0,0,6
0,144,1438,7,2,16
0,144,1450,10,20,49
0,144,1467,2,2,15
0,144,1496,1,3,11
0,144,1594,4,1,12
0,145,1721,0,0,1
0,146,100,9,4,29
0,146,1517,21,17,73
0,146,1547,9,20,31
0,146,1548,17,0,36
0,147,143,4,3,12
0,148,1955,1,0,0
0,148,1956,0,0,2
0,148,1957,1,0,8
0,148,1958,0,0,0
0,149,803,0,0,1
0,151,69,18,39,107
0,151,70,2,11,20
0,151,75,2,0,15
0,151,80,9,25,42
0,151,184,0,0,1
0,151,1068,5,0,16
0,151,1075,1,2,1
0,151,1135,1,0,2
0,151,1189,4,0,7
0,151,1192,0,0,7
0,151,1197,0,0,3
0,151,1232,0,0,0
0,151,1236,1,5,16
0,151,1389,1,2,6
0,151,1395,2,2,7
0,151,1426,2,0,6
0,151,1486,1,11,22
0,152,73,2,13,13
0,153,181,0,1,5
0,156,206,0,3,8
0,157,211,1,0,2
0,158,166,2,6,6
0,159,287,3,4,13
0,160,193,0,1,2
0,161,1579,1,3,4
0,162,336,0,0,1
0,162,338,0,0,2
0,162,997,0,0,2
0,162,998,5,2,12
0,162,1036,0,0,3
0,162,1039,10,20,65
0,162,1047,4,1,14
0,162,1049,1,0,11
0,162,1150,0,2,5
0,162,1194,0,0,3
0,162,1289,0,0,0
0,162,1490,14,25,78
0,162,1708,0,0,3
0,162,1710,0,1,2
0,163,1503,51,253,163
0,163,1933,4,17,19
0,163,1934,1,0,4
0,163,1935,12,20,42
0,164,805,0,0,0
0,166,1091,1,0,1
0,168,1242,29,94,234
0,169,28,43,114,156
0,169,1732,1,0,3
0,169,1733,1,0,7
0,169,1735,0,0,2
0,170,11,13,49,41
0,170,313,31,133,155
0,170,773,6,24,34
0,170,1085,0,0,4
0,170,1481,3,22,11
0,170,1875,1,0,2
0,170,1879,1,3,4
0,170,1886,3,1,4
0,170,1894,3,26,14
0,170,1899,0,1,5
0,171,61,46,118,292
0,173,2079,1,0,1
0,174,405,5,14,16
0,179,2097,1,1,1
0,180,1518,9,28,42
0,180,1525,2,2,13
0,180,1731,0,0,4
0,180,1737,1,2,6
0,180,1739,2,1,2
0,180,1742,0,0,2
0,180,1745,2,0,2
0,180,2109,0,0,1
0,180,2111,2,6,17
0,180,2113,1,0,4
0,181,169,0,0,0
0,182,46,63,140,368
0,182,52,6,17,34
0,182,53,0,1,1
0,182,62,3,4,10
0,182,68,5,11,21
0,182,79,10,9,68
0,182,81,1,3,4
0,182,82,0,0,1
0,182,83,28,105,125
0,182,86,2,0,4
0,182,148,0,0,2
0,182,179,0,0,0
0,182,252,1,0,1
0,182,316,0,0,1
0,182,795,1,0,1
0,182,800,0,1,5
0,182,801,1,0,3
0,182,1408,1,0,8
0,182,1491,2,2,4
0,182,1492,2,2,11
0,182,1493,10,14,37
0,182,1563,1,1,2
0,182,1569,0,0,1
0,182,1570,0,0,3
0,182,1584,0,0,1
0,182,1601,0,1,0
0,182,1604,0,1,1
0,182,1707,0,0,2
0,184,170,0,2,3
0,185,185,0,3,4
0,186,209,3,12,11
0,188,205,0,0,1
0,189,48,0,1,2
0,190,803,0,0,0
0,191,163,1,0,2
0,192,2080,2,1,1
0,193,99,4,5,16
0,194,1514,5,6,15
0,194,1526,0,2,3
0,194,1528,14,38,38
0,194,1552,1,0,3
0,194,1555,0,0,2
0,194,1593,0,0,1
0,194,1602,2,0,2
0,194,1717,0,0,0
0,196,1960,0,0,1
0,196,1962,0,1,2
0,196,1966,0,0,0
0,196,1968,0,0,0
0,196,1969,0,1,1
0,196,1973,0,1,5
0,196,1974,0,0,2
0,196,1977,0,0,1
0,196,1978,0,0,0
0,196,1983,0,0,0
0,196,1984,0,0,4
0,196,1986,1,0,1
0,196,1987,1,0,3
0,196,1989,0,1,0
0,196,1991,2,1,9
0,196,1995,1,1,1
0,196,1996,0,0,1
0,196,1999,0,0,1
0,196,2000,0,0,0
0,196,2002,2,2,6
0,196,2008,0,0,1
0,196,2009,0,0,1
0,196,2015,0,0,0
0,196,2018,0,0,1
0,196,2019,0,0,1
0,196,2020,0,0,2
0,196,2021,0,1,1
0,196,2022,0,0,0
0,196,2023,1,1,1
0,196,2024,0,0,1
0,196,2025,0,1,1
0,196,2026,0,0,0
0,196,2027,7,20,58
0,196,2030,0,2,6
0,196,2031,0,0,0
0,196,2032,0,0,0
0,196,2034,5,4,31
0,196,2035,0,1,2
0,196,2039,0,0,1
0,196,2042,0,0,0
0,196,2047,0,0,0
0,196,2048,1,0,0
0,197,49,1,1,4
0,198,0,0,0,0
0,198,370,49,7,148
0,198,371,36,27,167
0,198,372,4,2,16
0,198,374,46,12,134
0,198,375,4,1,13
0,198,376,22,13,60
0,198,377,17,0,65
0,198,378,17,0,37
0,198,379,10,0,34
0,198,380,11,0,33
0,198,381,5,2,14
0,198,382,6,1,29
0,198,383,6,0,20
0,198,384,76,60,296
0,198,385,9,0,33
0,198,386,6,2,6
0,198,387,29,8,79
0,198,388,2,0,9
0,198,389,0,0,1
0,198,390,20,11,104
0,198,391,33,8,118
0,198,392,13,4,52
0,198,393,14,5,51
0,198,394,4,4,19
0,198,395,3,0,11
0,198,396,4,2,13
0,198,397,97,82,380
0,198,398,8,0,17
0,198,399,92,75,425
0,198,400,7,4,28
0,198,401,32,14,113
0,198,402,16,2,58
0,198,403,7,0,16
0,198,404,14,7,56
0,198,750,66,5,186
0,198,775,4,0,8
0,198,785,3,0,7
0,198,786,2,1,10
0,198,787,5,1,13
0,198,788,4,0,21
0,198,789,4,1,11
0,198,790,4,1,10
0,198,791,9,0,18
0,198,792,0,0,4
0,198,932,9,0,27
0,198,937,2,0,11
0,198,938,13,1,23
0,198,954,4,0,12
0,198,955,3,0,9
0,198,957,4,0,7
0,198,960,10,4,33
0,198,961,2,0,5
0,198,963,5,2,25
0,198,964,4,0,11
0,198,975,6,0,10
0,198,981,2,0,8
0,198,986,5,0,16
0,198,988,3,0,14
0,198,1006,8,0,15
0,198,1007,2,0,6
0,198,1017,1,0,7
0,198,1037,3,0,15
0,198,1095,1,0,1
0,198,1096,0,0,5
0,198,1106,3,0,7
0,198,1131,4,0,19
0,198,1136,1,0,6
0,198,1137,2,0,2
0,198,1164,2,0,6
0,198,1165,4,0,11
0,198,1167,8,1,23
0,198,1176,3,0,10
0,198,1177,3,1,23
0,198,1182,0,0,5
0,198,1190,2,0,8
0,198,1200,1,0,4
0,198,1228,4,1,22
0,198,1233,2,0,8
0,198,1234,7,0,20
0,198,1255,0,0,0
0,198,1277,5,0,19
0,198,1556,2,0,8
0,198,1590,1,0,14
0,198,1598,5,0,4
0,198,1620,1,0,5
0,198,1621,0,0,1
0,198,1622,1,1,8
0,198,1623,6,0,10
0,198,1624,3,0,13
0,198,1625,4,0,9
0,198,1626,1,0,3
0,198,1627,2,0,11
0,198,1635,3,0,9
0,198,1636,1,0,4
0,198,1638,1,0,6
0,198,1647,1,0,4
0,198,1657,1,0,17
0,198,1659,1,0,3
0,198,1661,1,0,3
0,198,1663,0,0,6
0,198,1665,0,0,4
0,198,1667,2,0,5
0,198,1668,8,0,17
0,198,1670,2,0,11
0,198,1671,1,0,5
0,198,1674,2,1,11
0,199,5,17,77,95
0,199,17,0,0,1
0,199,1743,0,0,1
0,200,996,6,12,19
0,200,1591,1,8,5
0,201,187,0,0,2
0,202,171,8,3,21
0,203,243,2,0,9
0,203,253,11,11,30
0,203,254,7,3,32
0,203,794,4,0,15
0,203,1461,2,0,6
0,203,1713,2,1,5
0,204,0,0,0,1
0,204,27,115,249,559
0,204,104,0,4,9
0,204,158,7,17,33
0,204,180,1,0,10
0,204,188,1,0,2
0,204,224,3,0,9
0,204,941,4,4,18
0,204,943,2,1,18
0,204,944,1,1,7
0,204,1115,3,2,15
0,204,1153,3,1,12
0,204,1244,0,0,5
0,204,1245,0,0,1
0,204,1397,2,1,5
0,204,1448,0,3,3
0,204,1449,3,5,15
0,204,1452,14,9,79
0,204,1463,2,2,8
0,204,1465,3,1,14
0,204,1466,17,36,62
0,204,1478,8,8,45
0,204,1479,6,5,27
0,204,1535,2,2,12
0,204,1540,1,0,16
0,204,1545,2,0,6
0,204,1561,1,0,7
0,204,1573,1,0,7
0,204,1595,2,0,6
0,204,1614,19,17,60
0,204,1756,1,1,7
0,204,1757,1,0,4
0,204,1758,0,0,7
0,204,1759,1,0,10
0,204,1760,2,0,15
0,204,1761,1,0,6
0,204,1762,1,0,7
0,204,1763,1,0,1
0,204,1764,4,1,13
0,204,1765,1,0,7
0,204,1766,0,0,8
0,204,1767,1,3,13
0,204,1768,0,0,0
0,204,1769,3,0,7
0,204,1770,1,0,5
0,204,1771,2,0,6
0,204,1772,0,0,12
0,204,1773,2,0,3
0,204,1774,0,0,2
0,204,1775,1,1,10
0,204,1776,5,0,20
0,204,1777,5,0,22
0,204,1778,0,0,6
0,204,1779,1,0,1
0,204,1780,1,0,4
0,204,1781,2,0,11
0,204,1782,1,0,3
0,204,1783,0,0,8
0,204,1784,2,0,6
0,204,1785,0,0,1
0,204,1786,2,0,7
0,204,1787,0,0,3
0,204,1789,3,0,3
0,204,1791,2,0,5
0,204,1792,2,0,2
0,206,1436,1,13,19
0,206,1748,0,0,0
0,206,1749,0,1,1
0,206,1750,0,0,1
0,206,2105,1,0,1
0,206,2106,0,0,1
0,206,2110,0,0,0
0,206,2112,0,0,0
0,208,237,2,1,6
0,208,238,1,1,1
0,208,239,1,2,3
0,208,240,0,0,0
0,208,241,1,0,5
0,208,242,0,0,0
0,208,298,0,3,2
0,208,951,19,48,102
0,208,979,0,0,5
0,208,1092,0,0,2
0,208,1274,1,1,3
0,208,1418,6,10,24
0,208,1419,2,13,12
0,208,1451,1,5,2
0,208,1480,10,24,41
0,208,1571,1,3,3
0,208,1603,1,1,6
0,208,1797,1,8,4
0,208,1798,2,11,12
0,208,1800,0,0,2
0,208,1801,0,1,4
0,210,2079,2,2,4
0,211,174,0,0,2
0,211,2108,1,0,2
0,212,37,3,3,17
0,212,1086,0,0,1
1,0,798,2,0,12
1,0,1447,9,4,24
1,0,1500,4,4,14
1,1,142,3,1,12
1,2,162,0,2,5
1,3,1392,6,2,13
1,3,1541,1,0,2
1,3,1564,0,0,1
1,3,1577,1,0,2
1,3,1585,0,0,1
1,4,105,0,0,0
1,4,151,6,13,19
1,4,1740,0,0,0
1,5,44,24,10,47
1,5,50,0,1,2
1,5,65,9,7,52
1,5,89,2,1,2
1,5,98,0,4,14
1,5,145,0,0,3
1,5,183,1,1,2
1,5,722,0,0,1
1,5,922,2,3,7
1,5,956,0,0,0
1,5,958,2,0,2
1,5,1070,0,0,0
1,5,1166,1,0,0
1,5,1390,1,0,0
1,5,1581,1,0,2
1,5,1701,48,90,133
1,6,803,0,0,1
1,7,8,23,47,105
1,7,25,0,0,1
1,7,246,3,0,12
1,7,247,0,0,4
1,7,267,0,0,3
1,8,109,3,3,8
1,8,110,91,317,269
1,8,111,9,22,16
1,8,112,2,0,3
1,8,113,16,7,35
1,8,114,2,4,3
1,8,115,3,1,6
1,8,116,8,4,18
1,8,117,1,0,1
1,8,118,18,79,59
1,8,119,0,0,3
1,8,120,4,4,9
1,8,121,37,19,104
1,8,122,10,6,28
1,8,123,4,5,8
1,8,124,1,1,7
1,8,125,5,1,7
1,8,126,40,196,154
1,8,127,0,0,2
1,8,128,4,0,8
1,8,129,4,0,7
1,8,130,2,1,6
1,8,131,2,0,10
1,8,137,0,0,0
1,8,138,1,0,2
1,8,139,3,0,6
1,8,140,2,0,2
1,8,157,1,0,1
1,8,164,1,0,4
1,8,165,1,0,6
1,8,182,2,0,5
1,8,189,1,0,2
1,8,251,1,0,0
1,8,256,2,0,5
1,8,257,0,0,3
1,8,258,0,0,2
1,8,259,0,0,0
1,8,319,2,0,3
1,8,812,1,1,1
1,8,813,0,0,3
1,8,983,1,0,4
1,8,1259,1,0,1
1,8,1357,0,0,3
1,8,1401,8,4,18
1,8,1402,10,1,24
1,8,1456,5,7,10
1,8,1532,17,71,63
1,8,1582,2,4,8
1,8,1619,2,0,2
1,9,1774,2,1,3
1,10,2100,0,0,2
1,11,1,1,0,1
1,11,3,5,2,10
1,11,9,2,3,8
1,11,18,0,0,1
1,11,26,8,12,30
1,11,31,2,2,5
1,11,34,1,1,2
1,11,226,0,0,2
1,11,272,1,1,4
1,11,273,2,2,5
1,12,807,13,24,52
1,12,1851,2,0,8
1,13,101,0,4,7
1,13,1531,18,28,55
1,14,823,0,0,5
1,15,38,7,20,37
1,15,150,8,23,30
1,15,1416,0,0,0
1,15,1437,0,0,5
1,15,1475,0,0,2
1,15,1476,1,0,6
1,15,1534,2,3,9
1,15,1574,0,0,0
1,15,1728,0,0,2
1,15,1729,0,0,0
1,15,1747,0,0,2
1,16,320,0,0,1
1,17,23,9,8,30
1,17,30,6,10,28
1,17,1227,0,0,2
1,17,1494,0,1,1
1,17,1566,0,0,1
1,17,1608,0,0,1
1,17,1741,0,0,1
1,17,1746,0,1,14
1,17,1754,0,0,1
1,17,1755,0,1,0
1,18,1720,0,0,0
1,19,803,0,1,4
1,20,221,0,0,1
1,20,2104,3,1,7
1,21,14,7,4,13
1,21,32,12,34,47
1,21,249,0,0,5
1,21,250,1,0,4
1,21,268,4,0,12
1,21,269,3,1,10
1,21,819,0,0,1
1,21,925,1,0,1
1,22,245,31,66,142
1,22,299,1,1,10
1,22,300,0,1,16
1,22,301,3,0,8
1,22,302,1,1,1
1,22,1417,2,2,2
1,22,1439,1,0,3
1,22,1794,1,5,9
1,22,1795,1,0,2
1,22,1799,0,1,1
1,22,1802,0,0,1
1,23,1723,2,0,0
1,24,803,0,0,1
1,25,176,1,0,0
1,25,1530,4,5,17
1,26,40,0,4,4
1,27,1434,0,0,1
1,28,1599,1,1,3
1,29,1575,1,1,2
1,30,1843,1,0,2
1,31,155,31,57,123
1,31,304,3,2,12
1,31,305,7,1,23
1,31,765,2,0,5
1,31,1464,2,1,8
1,31,1916,2,1,7
1,31,1917,0,0,2
1,31,1918,3,0,11
1,31,1920,0,0,6
1,32,1411,8,12,24
1,32,1505,3,5,6
1,32,1600,0,5,5
1,34,43,13,9,71
1,34,55,10,1,28
1,34,56,0,0,2
1,34,57,1,0,8
1,34,78,1,0,0
1,34,85,4,4,21
1,34,87,3,0,8
1,34,93,0,0,2
1,34,94,4,0,14
1,34,97,14,2,29
1,34,339,0,0,2
1,34,340,4,0,9
1,34,341,0,0,3
1,34,342,0,0,0
1,34,343,1,0,9
1,34,344,1,0,1
1,34,345,0,0,1
1,34,346,0,0,7
1,34,348,2,0,1
1,34,923,1,0,1
1,34,1391,3,0,3
1,34,1396,7,0,16
1,34,1444,3,0,5
1,34,1445,1,0,5
1,34,1609,0,0,3
1,34,1705,0,0,1
1,35,1616,2,5,10
1,36,1484,1,6,16
1,36,1485,1,0,1
1,36,1613,2,0,5
1,36,1615,0,1,2
1,36,1617,1,0,1
1,36,1690,0,0,0
1,36,2115,0,0,0
1,36,2116,0,0,2
1,37,1572,0,0,1
1,38,1072,1,0,0
1,39,803,0,1,1
1,42,1229,2,4,13
1,44,220,0,0,2
1,45,2072,0,0,0
1,45,2073,1,0,1
1,45,2074,3,0,6
1,45,2075,0,0,1
1,45,2076,4,2,14
1,45,2077,0,2,2
1,46,39,16,6,62
1,46,235,0,0,3
1,46,236,4,1,18
1,46,799,6,0,26
1,46,1089,11,1,48
1,46,1463,6,5,25
1,47,1468,1,0,0
1,47,1501,1,3,6
1,47,1502,3,23,14
1,47,1508,14,58,41
1,47,1511,2,10,8
1,48,152,13,24,40
1,48,153,53,90,155
1,48,814,2,0,5
1,50,190,4,1,7
1,50,191,133,86,501
1,50,192,45,4,84
1,50,212,98,209,322
1,50,213,20,66,85
1,50,214,5,23,34
1,50,215,0,1,1
1,50,225,2,0,11
1,50,350,101,42,242
1,50,351,4,0,35
1,50,352,9,0,32
1,50,353,5,0,11
1,50,354,9,0,17
1,50,355,41,1,105
1,50,356,6,0,18
1,50,357,22,3,71
1,50,358,22,3,65
1,50,359,2,0,10
1,50,360,35,8,98
1,50,361,37,1,71
1,50,362,2,0,9
1,50,363,11,1,36
1,50,364,18,0,52
1,50,365,273,104,776
1,50,366,146,60,358
1,50,367,43,12,110
1,50,368,171,83,471
1,50,369,49,2,105
1,50,406,81,42,216
1,50,407,15,2,43
1,50,408,8,0,11
1,50,409,102,33,241
1,50,410,5,0,7
1,50,411,81,96,249
1,50,412,93,23,185
1,50,413,17,2,25
1,50,414,45,11,88
1,50,415,4,0,7
1,50,416,2,1,8
1,50,417,8,1,22
1,50,418,1,0,3
1,50,419,3,0,1
1,50,420,11,1,45
1,50,421,0,0,2
1,50,422,5,0,8
1,50,423,9,1,26
1,50,424,2,1,9
1,50,425,3,0,13
1,50,426,3,0,16
1,50,427,27,2,58
1,50,428,8,0,13
1,50,429,5,0,7
1,50,430,1,0,6
